feature;sd
O_NOFOLLOW;1
UNIV_LIST_DEBUG;1
HAVE_DARWIN_THREADS;4
HUPCL;1
__sgi;5
EDQUOT;1
HAVE_LLVM_LIBCPP;1
CHAR_BIT;1
DBTUP_ABORT_CPP;1
JTIE_VERBOSE;1
FTS_CACHE_SIZE_DEBUG;3
__MVS__;3
HAVE_SYSCONF;1
ECHOK;1
FORCE_DBUG_OFF;1
BUF_LRU_OLD_MIN_LEN;2
CCTS_OFLOW;1
INT8_MAX;2
YYPARSE_PARAM;6
DICT_MAX_FIXED_COL_LEN;1
YY_NO_UNISTD_H;2
TAOCRYPT_MALLOC_ALIGNMENT_IS_16;2
__powerpc64__;3
yystpcpy;3
MAXLOADFCTR;1
SIGPOLL;2
INET6_ADDRSTRLEN;2
CKILL2;1
JTIE_WEAK_JNI_ID_CACHING;1
CEOL2;1
HIGHFIRST;1
HAVE_LOCALTIME_R;15
__i386;6
YY_READ_BUF_SIZE;2
HAVE_SCHED_H;2
UNIV_DEBUG_LOCK_VALIDATE;3
DEBUG_TTY;9
NO_ERRNO_H;1
HAVE_DARWIN5_THREADS;1
SSL_ERROR_WANT_CONNECT;1
PFS_MAX_STAGE_CLASS;1
HAVE_SOCKADDR_IN_SIN_LEN;1
__STDC_EXT__;1
CHECK_EMBEDDED_DIFFERENCES;1
__SSE2__;1
HAVE_STRTOLL;2
_POSIX_CPUTIME;1
TRANS_LOG_MGM_EXAMPLE_CODE;1
UNIV_HPUX10;4
YYTOKENTYPE;6
ZLIB_DLL;2
HAVE_GETPW_R_DRAFT;5
SIGPWR;2
TESTLEV;1
HAVE_UTF8_GENERAL_CS;3
HAVE_TIME_H;1
CEOL;1
HAVE_CHARSET_armscii8;4
HAVE_FTRUNCATE;3
EXTRA_DEBUG;39
HAVE_BZERO;1
HAVE_SYSEXITS_H;1
HAVE_LINUX_FUTEX;1
SEEK_SET;1
TZ_MAX_TYPES;1
HAVE_COMPRESS;12
_ILP32;8
DISABLE_DTRACE;1
HAVE_SIGACTION;10
PSI_SOCKET_CALL;1
VOID;1
YASSL_SOCKET_T_DEFINED;1
_ALLOCA_H;3
UNCOMMENT_THIS_WHEN_WL_WL_4024_IS_DONE;2
YASSL_LIB;4
INFLATE_STRICT;4
DONT_REMAP_PTHREAD_FUNCTIONS;2
HAVE_ALARM;2
INVERT_TERTIARY_WEIGHTS;1
DBDIH_C;1
FALSE;1
CLOCK_REALTIME;1
_AIX43;1
USING_X;1
TOPS20;1
YY_TYPEDEF_YY_SCANNER_T;2
HAVE_VSNPRINTF;3
SIGTRAP;2
dbtux_totally_groks_t_trees;1
DBTUX_SEARCH_CPP;1
WHEN_WE_HAVE_THE_RESET_CONNECTION_SQL_COMMAND;1
TEST_MT_THR_CONFIG;3
VSTOP;6
HAVE_SMEM;64
__GNU_LIBRARY__;3
ERROR_ON_NO_SIZEOF_PLUGIN_SYMBOL;1
FN_LIBCHAR;3
HAVE_CHARSET_ujis;5
__MWERKS__;9
DATA_NEW_ORDER_NULL_TYPE_BUF_SIZE;1
INNODB_PAGE_ATOMIC_REF_COUNT;1
XTABS;2
ECHOKE;1
HAVE_GETPID;1
_SC_NPROCESSORS_ONLN;1
wl4391_todo;1
HAVE_ISSETUGID;2
UNIV_NONINL;173
SYSTEM_SIZEOF_OFF_T;1
CKILL;1
DBTUX_MAINT_CPP;1
HAVE_CHARSET_latin5;4
HAVE_IB_ATOMIC_PTHREAD_T_SOLARIS;1
STDC99;2
UNIV_AHI_DEBUG;26
__NNBM_SZ;1
UNALIGNED_OK;3
UNCOMMENT_THIS_WHEN_WL_4579_IS_DONE;2
YASSL_PURE_C;4
_PASSWORD_LEN;2
TEST_BITMASK;1
HAVE_SYS_SELECT_H;6
CLOCAL;1
NARROWCHAR;1
ZPAGE_STATE_POS;1
DATA_ROLL_PTR;4
NO_REDO_PAGE_CACHE;9
SHA512_DIGEST_LENGTH;1
HUGETLB_USE_PROC_MEMINFO;4
__SC__;2
UNIT_TEST;13
__WIN32__;12
FUTURE;8
TZ_MAX_LEAPS;1
FSP_EXTENT_SIZE_MIN;1
DOXYGEN_SHOULD_SKIP_DEPRECATED;39
PICK_BY_AREA;1
POSIX_FADV_SEQUENTIAL;1
HAVE_SYS_VADVICE_H;1
CRTSCTS;1
USE_SYSTEM_MALLOC;4
DONT_ALLOW_USER_CHANGE;8
FIONREAD;5
FLST_BASE_NODE_SIZE;1
MGMAPI_ERROR_INCLUDE_MESSAGES;1
__sparc__;9
_EVENT___cplusplus;1
PFS_MAX_SETUP_ACTOR;1
HAVE_SYS_STAT_H;1
HRT_USE_ANSI_CLOCK;7
HAVE_BROKEN_COND_TIMEDWAIT;1
NDB_32BIT_VAR_REF;1
_EVENT_DEFINED_TQENTRY;1
HAVE_POSIX_MEMALIGN;4
HAVE_PTHREAD_ATTR_GETSTACKSIZE;1
HAND;1
NOTE_EOF;1
HAVE_LONG_LONG;22
FP_X_DNML;1
DISABLE_PSI_THREAD;1
USE_LIBEDIT_INTERFACE;4
DBINFO_SCAN_TRACE;4
CDSWTCH;1
ONLCR;2
SHA384_DIGEST_LENGTH;1
REGEX;3
UINT16_MAX;2
DBTUX_NODE_CPP;1
_my_base_h;3
TIOCGWINSZ;1
MAKEFIXED;2
FN_NETWORK_DRIVES;1
DBTUP_TRIGGER_CPP;1
PSI_TABLE_CALL;1
_STANDALONE;2
NO_DBUG;1
M_E;1
_EVENT_HAVE_STDINT_H;1
SCHED_FIFO;1
MEM_PERIODIC_CHECK;8
HAVE_rts_threads;4
_FORTIFY_SOURCE;1
OS_FILE_LOG_BLOCK_SIZE;1
HAVE_CHARSET_cp1250;10
offsetof;1
NDEBUG;26
const;1
HAVE_PSI_STAGE_INTERFACE;4
WIFEXITED;1
EX_OK;1
HAVE___BUILTIN_FFS;1
__USLC__;2
ndb_arbit_crash_wait_for_event_report_to_get_out;1
YY_STRUCT_YY_BUFFER_STATE;2
max;3
DATA_ROLL_PTR_LEN;1
UNIV_MEM_DEBUG;26
FTS_DEBUG;2
KEYCACHE_DEBUG;21
N_MAXKEY;1
__DECC;1
VERASE;7
SA_NODEFER;1
PPC_INTRINSICS;1
DISABLE_MYSQL_THREAD_H;1
PICK_BY_PERIMETER;1
__cplusplus;343
TEST_NDBNUMA;1
__USE_MISC;1
DOXYGEN_FIX;1
USE_MY_FUNC;3
FTS_INTERNAL_DIAG_PRINT;9
MAXSEG_64K;4
CWERASE;2
HAVE_PTHREAD_CONDATTR_CREATE;1
bool;6
HAVE_PTHREAD_ATTR_GETGUARDSIZE;1
MY_ATOMIC_MODE_DUMMY;5
HAVE_SYS_UN_H;13
PTHREAD_ERRORCHECK_MUTEX_INITIALIZER_NP;4
HAVE_EMBEDDED_PRIVILEGE_CONTROL;1
HAVE_PTHREAD_SETSCHEDPARAM;2
UNIV_LRU_DEBUG;7
HAVE_SYS_TIMEB_H;4
VWERSE;1
HAVE_FEDISABLEEXCEPT;3
POSIX;3
BIG_TABLES;7
USE_CML_LIB;2
HAVE_MEMMOVE;2
HAVE_LIBZ;3
PSI_MUTEX_CALL;1
JTIE_JNI_LONGDOUBLE_T;1
YYSTACK_ALLOC_MAXIMUM;6
API_TRACE;9
UNIV_PAGE_SIZE_SHIFT_MIN;1
MESSAGE_DEBUG;3
ULLONG_MAX;1
max_allowed_packet;1
HAVE_SOLARIS_STYLE_GETHOST;9
HAVE_FSEEKO;1
HAVE_SCHED_GET_PRIORITY_MAX;1
ECHONL;1
HAVE_UNISTD_H;15
HAVE_NONPOSIX_SIGWAIT;4
NO_STRTOLL_PROTO;1
WITH_MYISAMMRG_STORAGE_ENGINE;2
ZLIB_INTERNAL;2
DBTUP_META_CPP;1
__SUNPRO_C;20
_POSIX_MONOTONIC_CLOCK;1
DO_RIPEMD_ASM;3
HAVE_FENV_H;1
TRY_AGAIN;3
DONT_ALLOW_FULL_LOAD_DATA_PATHS;2
HAVE_DTRACE;1
HAVE_FCHMOD;1
TRACE_DISTRIBUTED;9
USE_SYSTEM_WRAPPERS;1
HAVE_CHARSET_hebrew;4
GDB_411_HACK;1
MYSQL_OLD_GA_ERROR_MESSAGE_COUNT;1
notdef;3
HAVE_UINT8;1
ABBR_ARE_USED;9
HPUX11;3
HAVE_FPU_CONTROL_H;2
UNIV_NON_BUFFERED_IO;1
DBTUP_DISK_ALLOC_CPP;1
PCHARDONE;1
DISABLE_PSI_TABLE;1
HAVE_CHARSET_cp1257;6
DEF_WBITS;1
JW_TEST;1
HAVE_SYS_IOCCOM_H;1
M_PI;1
I_AM_PARANOID;2
ONOCR;1
MAX_WBITS;1
RB_AUGMENT;2
_ARCH_PPC;1
YYCOPY_NEEDED;1
masscomp;1
IUCLC;1
HAVE_SYS_VADVISE_H;1
INNODB_COMPATIBILITY_HOOKS;2
AF_UNIX;1
HAVE_EPOLL_CREATE;8
MAX_MEM_LEVEL;2
NDB_VERSION_D;10
ISC;1
Z_PRINTF_BUFSIZE;1
BTR_CUR_ADAPT;5
HAVE_FESETROUND;2
DEBUG_CV;1
TOO_FAR;2
NDB_SOLARIS;3
QSORT_TYPE_IS_VOID;1
__SunOS_5_9;1
__STDC__;55
HAVE_CHARSET_geostd8;4
CTIME;1
DEBUG_ON;1
SIGPIPE;4
HAVE_SETFD;2
FORCE_STORED;1
HAVE_THREADS_WITHOUT_SOCKETS;1
WORD_BIT;1
UNIV_DEBUG_VALGRIND;16
HAVE_SYS_IOCTL_H;2
MAX_KEY_LENGTH_BITS;1
HAVE_BROKEN_SNPRINTF;1
_POSIX_C_SOURCE;1
ATTRIBUTE_FORMAT;1
DA256_USE_PX;4
WEXITSTATUS;3
DISABLE_MYSQL_PRLOCK_H;5
__STDC_ISO_10646__;1
TEST_NO_LOCKS_ROW_IS_EVER_EQUAL_TO_LOCK_T;1
HAVE_GTID_NEXT_LIST;22
HAVE_REF_TO_FIELDS;1
COMPILER_HINTS_ENABLED;1
DOES_NOT_WORK_CURRENTLY;2
HAVE_CHARSET_cp1251;10
HAVE_CHARSET_euckr;3
__MACTYPES__;1
ndb_api_count_completed_ops_after_blob_execute;1
HAVE_NDB_SCI;1
VDSUSP;6
__i386__;22
HAVE_NDB_SHM;1
HAVE_BROKEN_NETINET_INCLUDES;2
CHECK_INVARIANTS;6
_POSIX_TIMERS;2
HAVE_FDATASYNC;1
set_timespec_time_nsec;1
NON_BLOCKING;8
DBTUX_META_CPP;1
NDBCNTR_C;1
DBL_MAX;1
TARGET_OS_LINUX;7
BUF_BUDDY_STAMP_FREE;1
ZEXTERN;1
__OS400__;2
HAVE_TIME;2
HAVE_READLINE;17
HAVE_SYS_RESOURCE_H;3
YYMAXDEPTH;3
TOSTOP;1
__FLOAT_WORD_ORDER;4
UNICODE;1
USE_ALARM_THREAD;12
MYSQL_ABI_CHECK;6
DBTUP_INDEX_CPP;1
ENABLE_TEMP_POOL;2
SOLAR;2
LOCK_MODE_MASK;2
MYDEBUG;1
CSUSP;1
UNIV_LIGHT_MEM_DEBUG;1
INT8_MIN;2
EVENT_DEBUG;22
__C99__FUNC__;45
HAVE_UINT8_T;1
HAVE_UMEM_H;2
_CS_GNU_LIBPTHREAD_VERSION;1
ndb_readtuples_impossible_overload;1
HAVE_EVENT_SCHEDULER;11
HASH_BIG_ENDIAN;1
BUF_LRU_OLD_RATIO_MIN;2
MSDOS;6
MLOG_BUF_MARGIN;1
HAVE_INT8;1
HAVE_POLL;21
stdin;3
OPENSSL_VERSION_NUMBER;1
DEBUG_DATA_PACKETS;3
NDB_VC98;1
DBTC_C;1
VMS;3
LF_PINBOX_PINS;1
DO_AES_ASM;3
POLLRDHUP;1
VSUSP;6
ALTWERASE;1
NDB_SIZEOF_CHAR;1
TODO;7
JTIE_NO_JNI_ID_CACHING;1
HAVE_SYS_TIME_H;23
NO_EMBEDDED_ACCESS_CHECKS;119
HAVE_IN_ADDR_T;1
FN_NO_CASE_SENSE;3
PAGE_CUR_DBG;2
UNIV_FORMAT_B;1
FIX_LATER;2
UINT_MAX;1
TESTDEBUG;8
YYFPRINTF;3
TZDIR;1
SUPPORT_CPU_SET;1
_SC_CLK_TCK;1
NLDLY;1
set_timespec_nsec;1
UNIT_TEST_DATABUFFER2;2
UNIV_PAGE_SIZE_SHIFT_MAX;1
__arch64__;3
DBTUX_STAT_CPP;1
ENABLE_WHEN_INNODB_CAN_HANDLE_SWAPED_FOREIGN_KEY_COLUMNS;1
SERIALIZED_READ_FROM_CACHE;6
DONT_ALLOW_UNSIGNED_PLUS;1
NDB_HAVE_RMB;2
HAVE_INT32;2
FTSORT_PRINT;1
NEED_ALIGN;1
__FLAT__;1
TODO__;1
__GNUC_MINOR__;12
NDB_OPT;1
JTIE_OBJECT_CLEAR_ADDRESS_UPON_DELETE;2
HAS_vsnprintf_void;2
SIGINFO;2
HAVE_ABI_CXA_DEMANGLE;1
SOCKOPT_OPTLEN_TYPE;1
VDISCARD;8
HAVE_CHARSET_greek;4
VAXC;1
UNIV_AIO_DEBUG;3
HAVE_ALLOCA_H;4
TODO_XXX;1
TRACE_STTOR;4
OS_FILE_LIMIT;1
_DIRENT_HAVE_D_TYPE;1
HAVE_EXPLICIT_TEMPLATE_INSTANTIATION;6
VSTRT;1
MAP_DEBUG;2
TIME_WITH_SYS_TIME;3
YY_;6
DEBUG_ABORT;15
BUG_46856;1
HAVE_STRING_H;1
DEFAULT_THREAD_STACK;1
TO_BE_DONE_LATER_IN_4_1;1
IGNCR;1
YASSL_PREFIX;4
HAVE_PSI_STATEMENT_INTERFACE;29
TAB3;1
VERASE2;7
EVENT_PH3_DEBUG;6
USE_DEBUG;1
NDB_BINLOG_EXTRA_WARNINGS;1
_WINDOWS;1
_POSIX_THREADS;12
HAVE_VASPRINTF;4
HAVE_PSI_2;1
NDB_HAVE_WMB;2
HAVE_STRDUP;2
DEBUG_KEY;1
NO_GETPWUID_DECL;1
HAVE_IB_ATOMIC_PTHREAD_T_GCC;1
JTIE_JNI_SHORT_T;1
HAVE_CUSERID;1
NON_DISABLED_UNITTEST_GTID;2
HAVE_READLINK;8
_NDB_NODE_BITMASK_SIZE;1
POORMANSGUI;1
__mips64;2
SIZEOF_CHAR;1
NDB_MUTEX_STAT;10
ASMV;4
CERASE;1
PFS_MAX_THREAD_CLASS;1
JTIE_JNI_LONGLONG_T;1
HAVE_THR_YIELD;1
PR_SET_DUMPABLE;1
HAVE_UTIME_H;2
JTIE_TRACE;1
HAVE_RTREE_KEYS;17
HAVE_SETUPTERM;1
TYPE_SIGNED;1
WITH_NDBCLUSTER_STORAGE_ENGINE;18
S_ISLNK;1
XXX_SUPERCEDED_BY_WL2952;1
NO_CPLUSPLUS_ALLOCA;1
MI_MAX_KEY;1
HAVE_VIS;3
HAVE_GETEGID;1
WCHAR_MAX;1
HAVE_RINT;1
IXOFF;1
NDB_THD_HAS_NO_VERSION;4
__GLIBC__;8
NO_CLIENT_LONGLONG;1
HAVE_CHARSET_cp850;4
NDB_BM_SUPPORT_RANGE;1
PFS_MAX_MUTEX_CLASS;1
OPENSSL_NO_SHA512;3
O_NONBLOCK;2
DBTUP_COMMIT_CPP;1
HAVE_PSI_FILE_INTERFACE;96
HAVE_STRUCT_DIRENT_D_NAMLEN;2
HAVE_CHARSET_latin2;10
BASKSLASH_MBTAIL;3
P_MYID;1
UNSAFE_LOCKING;2
TEST_VERSION;1
HAVE_WORKING_KQUEUE;2
PARODD;1
UNIV_COMPILE_TEST_FUNCS;8
HAVE_BACKTRACE;4
__BIG_ENDIAN;4
HAVE_UCA_COLLATIONS;12
DBACC_C;1
PSI_RWLOCK_CALL;1
WT_RWLOCKS_USE_MUTEXES;2
DEBUG_REFRESH;3
REC_NODE_PTR_SIZE;1
HAVE_LARGE_PAGE_OPTION;1
__powerpc__;7
DEBUG_QMGR_START;1
MAX_KEY_LENGTH;1
BUF_LRU_NON_OLD_MIN_LEN;1
__BEOS__;1
YYLLOC_DEFAULT;3
HAVE_SCHED_YIELD;3
DA256_EXTRA_SAFE;8
_M_IX86;10
SO_EXT;1
__MSVC_RUNTIME_CHECKS;2
DOXYGEN_SHOULD_SKIP_INTERNAL;110
SNPRINTF_RETURN_TRUNC;2
HAVE_LIMITS_H;1
SIZEOF_TIME_T;1
PAGE_ZIP_SSIZE_BITS;1
HAVE_CHARSET_macroman;4
UNIV_PFS_IO;12
INTEL_INTRINSICS;1
USE_OLD_FUNCTIONS;3
_m_ctype_h;1
PFS_GROUP_BUFFER_SYNC;3
HAVE_PWD_H;8
MY_GLOBAL_INCLUDED;7
SIZEOF_INT;10
DYNAMIC_CRC_TABLE;5
__GNUC_MAJOR__;1
HAVE_TELL;1
DNS_USE_CPU_CLOCK_FOR_ID;5
KSHVI;5
__OpenBSD__;3
TRUNCATE_BLOCK;1
PRINT_NUM_OF_LOCK_STRUCTS;2
HAVE_ISNAN;3
HAVE_PSI_MUTEX_INTERFACE;13
make_atomic_fas_body;1
CERASE2;1
LINUX_NATIVE_AIO;23
DBLQH_C;1
UNIV_DEBUG_THREAD_CREATION;11
HAVE_PTHREAD_ATTR_SETSTACKSIZE;1
HAVE_SVIS;1
TAOCRYPT_EXPORTS;3
HAVE_PTHREAD_MUTEXATTR_SETTYPE;1
F_FULLFSYNC;4
DEBUG_TRANSPORTER;21
ENABLE_ISASL;5
HAVE_CHARSET_koi8r;4
VTDLY;1
__APPLE__;15
GCP_TIMER_HACK;10
HAVE_ALLOCA;3
TEST_NDBDIR;1
HAVE_SUN_PREFETCH_H;3
TRACE_INIT;3
HAVE_SELECT_H;4
HAVE_SYSENT_H;1
NDB_EXTRA_DEBUG_UTIL_THREAD;1
make_atomic_load_body;1
DEBUG_LQHKEYREQ;3
NODEFAIL_DEBUG2;2
hpux;1
HAVE_STRLCAT;3
VM_TRACE_MEM;1
F_OPEN;1
BUF_LRU_OLD_TOLERANCE;1
AMIGA;1
NDBD_MALLOC_METHOD_SBRK;1
VFLUSHO;1
PERROR_VERSION;1
LIBC_SCCS;6
fdopen;1
HA_FT_MAXLEN;1
LITTLE_ENDIAN_ORDER;2
WIDECHAR;26
NDB_LOG_TRAILING_SHARE_ERRORS;1
PKZIP_BUG_WORKAROUND;3
__sun__;5
_HPUX_SOURCE;1
LOCK_INSERT_INTENTION;2
OLCUC;1
HAVE_SASL_CB_GETCONF;3
HAVE_PTHREAD_ATTR_SETSCOPE;1
INT16_MAX;2
__arm__;1
M_I86;2
__NDB_FORTE6;1
HAVE_WCSDUP;2
SIGNALS_DONT_BREAK_READ;6
OPTIMIZER_SWITCH_ALL;3
DISABLE_PSI_FILE;1
SIGTSTP;6
PTHREAD_CREATE_JOINABLE;1
OS_2;1
MAXPATHLEN;1
FIONBIO;1
DBUG_ON;2
EWOULDBLOCK;2
HAVE_LINUXTHREADS;1
HAVE_CHARSET_cp932;3
NDB_NO_MYSQL_RM_TABLE_PART2;1
CDTRCTS;1
_MSC_EXTENSIONS;1
UINT8_MAX;2
O_SHORT_LIVED;1
HAVE_CHARSET_latin1;11
HAVE_64_MULTIPLY;1
__BORLANDC__;14
SPJ_TRACE_TIME;6
sigwait;2
PROGRAM_EXTENSION;1
DO_TWOFISH_ASM;3
NO_REDO_OPEN_FILE_CACHE;11
ZEXPORTVA;1
DEBUG_SCAN_FRAGREQ;12
HRT_USE_GETTIMEOFDAY;7
HAVE_VIO_READ_BUFF;1
__ppc__;3
NDB_PURIFY;2
HA_MAX_POSSIBLE_KEY;1
MULTI_THREADED;3
CIGNORE;1
MAX_CHAR_OK;1
vsnprintf;1
OPTIMIZER_TRACE;22
RESTRICTED_GROUP;1
HAVE_ATOMIC_H;2
MY_ALIGN_EXT;1
USE_QUERY_CACHE;1
DATA_TRX_ID_LEN;1
__BCPLUSPLUS__;2
_LIBCPP_VERSION;2
PSI_IDLE_CALL;1
M_LN2;1
_WINVER;1
MDMBUF;1
BUF_BUDDY_LOW;1
SDEBUG;7
__need_IOV_MAX;1
NO_snprintf;2
HAVE_EPOLL;2
QQ_ALL_HANDLERS_SUPPORT_VARCHAR;1
SCHED_RR;1
UNIV_DEBUG;528
VBRK;3
SET_INEXACT;10
NOBYFOUR;1
HAVE_LANGINFO_H;1
CRDLY;1
RELEASE;1
MYSQL_SERVER;137
_CUSTOMSTARTUPCONFIG_;1
HAVE_RWLOCK_T;1
__NETWARE__;4
STDCALL;1
__FreeBSD__;12
__TEST_CV_HASH_HPP;1
TCP_MAXSEG;2
DEBUG_ASYNCFILE;2
HAVE_ATOMIC_BUILTINS_64;4
SKIP_DBUG_IN_FILESORT;2
NUMCC;26
TAOCRYPT_NO_ALIGNED_ALLOC;2
KANJI;1
HAVE_FP_EXCEPT;1
TAOCRYPT_MEMALIGN_AVAILABLE;3
MY_BYTE_ORDER_ARCH_OPTIMIZED;1
HAVE_STRSEP;1
DEBUG_PASTE;1
UNIV_PFS_MUTEX;39
ULONGLONG_MAX;1
MAX_NDB_NODES;1
HAVE_CHARSET_mb2;2
HAVE_MLOCK;3
MYSQL_CLIENT;259
OFDEL;1
VSTATUS;7
PFS_ALIGNEMENT;1
USE_PSI_1;3
HAVE_ISINF;1
__weak_alias;4
__bsdi__;5
GTEST_HAS_TYPED_TEST;1
VEOL;6
HAVE_PERROR;2
HAVE_SYS_DIR_H;1
HAVE_TIMERADD;1
HAVE__BITSCANFORWARD;2
HAVE_CHARSET_mb2_or_mb4;1
FIONREAD_IN_SYS_FILIO;2
S_IFSOCK;1
DONT_PREALLOC_SLABS;6
HPUX10;11
__GCC;1
ECHO;1
NOT_NEEDED;2
JTIE_USE_WRAPPED_VARIANT_FOR_FUNCTION;86
NOKERNINFO;1
HAVE_MEMCPY;4
DONT_USE_MYSQL_PWD;2
HAVE_NETDB_H;2
__HP_cc;3
IBUF_REC_INFO_SIZE;1
NO_FCNTL_NONBLOCK;3
DIH_CDATA_SIZE;1
UNIV_SEARCH_DEBUG;16
__GNUC_MINOR;4
yytnamerr;3
WORDS_BIGENDIAN;98
NDB_HAVE_CPU_PAUSE;1
YYSTACK_ALLOC;3
WIN_ASYNC_IO;21
ETIMEDOUT;1
HAVE_BROKEN_GETPASS;2
ESPIPE;2
DBTUX_DEBUG_CPP;1
UNIV_ZIP_SIZE_MIN;2
CEOF;1
WORD64_AVAILABLE;18
DATA_N_SYS_COLS;2
PENDIN;1
HAVE_PSI_STATEMENT_DIGEST_INTERFACE;5
NO_YACC_SYMBOLS;1
UNIV_SEARCH_PERF_STAT;11
__EMX__;1
ULONG_MAX;1
UNIV_LOG_DEBUG;18
__ICL;1
queue_replaced;1
ECHOE;1
NDB_DEBUG_FULL;4
VSTAT;1
JTIE_STRONG_JNI_ID_CACHING;1
HAVE_IB_SOLARIS_ATOMICS;1
TRACE_SCAN_TAKEOVER;4
DBTUP_PAGE_MAP_CPP;1
IGNPAR;1
O_DSYNC;1
jam;2
SIGTTIN;2
PARALLELL_NR;2
_STRING_H;6
Check_FLT_ROUNDS;3
HAVE_POSIX1003_4a_MUTEX;2
ndb_index_stat_hsort_verify;2
diff_timespec;2
HAVE_UINT16;1
SNAMES;1
YYFAIL;1
HAVE_STRLCPY;5
M_I386;1
USE_POPEN;12
DO_ARC4_ASM;2
ROUNDS;1
HAVE_CXXABI_H;1
HAVE_BACKTRACE_SYMBOLS_FD;3
PTHREAD_ONCE_INITIALIZER;2
INNODB_MEMCACHED;12
HAVE_NDIR_H;1
HAVE_CHARSET_ascii;4
OPENSSL_NO_SHA256;2
howmany;1
_POSIX_VDISABLE;2
__NetBSD__;2
PTHREAD_SCOPE_GLOBAL;1
HAVE_NETINET_TCP_H;1
ISIG;1
HAVE_STRSIGNAL;1
ndb_master_failure;1
HAVE_PTHREAD_YIELD_ONE_ARG;2
__LCC__;1
HAVE_NCURSES_H;1
DONT_ALLOW_SHOW_COMMANDS;7
ACC_SAFE_QUEUE;4
BYFOUR;6
INT32_MAX;3
LOG_CHECKPOINT_SIZE;1
HAVE_NONPOSIX_PTHREAD_GETSPECIFIC;2
__weak_reference;2
NDB_PORT;1
ULL;1
CSTOP;1
FRIEND_OF_GTID_STATE;1
TAOCRYPT_NATIVE_DWORD_AVAILABLE;11
UNIV_BUF_DEBUG;41
HAVE_DECL_FDATASYNC;1
NDB_WITHOUT_SERVER_ID_BITS;2
HAVE_STDARG_H;3
EAGAIN;2
_LIBC;6
USE_RELOC;5
SHARED_LIBRARY;2
USE_PSI_2;3
SHAREDIR;1
_LP64;12
AES_USE_KEY_BITS;1
LIKE_CMP_TOUPPER;2
UNIV_INNOCHECKSUM;16
UNIV_SOLARIS;2
NDB_WITHOUT_DIST_PRIV;2
_SOCKLEN_T;1
NO_LCP;1
BUILDFIXED;5
REPORT_TRANSPORTER;5
HRT_USE_TIMES;15
HAVE_LOCALE_H;3
YYMALLOC;6
HAVE_PTHREAD_KEY_DELETE;1
XIDDATASIZE;1
HAVE_GETHRTIME;4
Z_PREFIX;1
USE_PIPES;1
HAVE_DECL_MADVISE;1
MIN_MATCH;2
HAVE_PTHREAD_RWLOCK_RDLOCK;1
VM_TRACE;510
MAX;2
ESRCH;1
HAVE_LSTAT;1
_PTRDIFF_T_DEFINED;1
HANDLER_API_MEMCACHED;2
DBTUP_VAR_ALLOC_CPP;1
DEFECHO;1
__SVR4;1
BSDLY;1
ISTRIP;1
USE_MYSQL;18
HAVE_SYS_PARAM_H;3
_SYSFILE_SIZE32;1
USE_SPARC_PREFETCH;2
VDISABLE;1
SIZEOF_OFF_T;16
SHA224_DIGEST_LENGTH;1
YYSTACK_RELOCATE;3
O_TEMPORARY;2
HAVE_CHARSET_koi8u;4
FLST_NODE_SIZE;1
UNIV_PERF_DEBUG;2
z_off_t;1
CPAGE;1
HAVE_GETPASSPHRASE;4
NOGDI;1
VIDEFAULT;1
WILL_BE_DELETED_LATER;1
HAVE_STRTOK_R;2
NDB_HAVE_XCNG;2
YYTOKEN_TABLE;6
HAVE_CHARSET_utf8;10
__hpux;5
HAVE_BACKTRACE_SYMBOLS;3
DEBUG_SCREEN;6
__sun;19
QSORT_EXTRA_CMP_ARGUMENT;2
FIXED_OLD_DATA_TO_ACTUALLY_CONTAIN_GOOD_DATA;1
HAVE_PSI_1;1
CEBIT_STAT;12
MAIN;19
_LONG_LONG;1
HAVE_NOT_BROKEN_SELECT;1
NO_CHECKPOINT;1
PRINT_USED_CELLS;3
IEXTEN;6
NDB_REMOVE_BZERO;1
HAVE_UCHAR;1
RLIM_INFINITY;1
HAVE_CRYPTED_FRM;5
__SANITIZE_ADDRESS__;1
MINLOADFCTR;1
HAVE_PTHREAD_SIGMASK;2
TZ_MAX_TIMES;1
JTIE_BYTEBUFFER_NO_ZERO_CAPACITY_MAPPING;2
HAVE_IB_GCC_ATOMIC_BUILTINS;1
NEED_MY_RW_LOCK;2
HANDOVER_DEBUG;1
YY_DECL_IS_OURS;2
DONT_HAVE_TO_BE_INITALIZED;1
BUG_27776_FIXED;1
MAP_NORESERVE;1
SHA256_DIGEST_LENGTH;1
VTIME;6
__linux;1
PARENB;2
HAVE_CHARSET_utf16;7
NDBJTIE_USE_WRAPPED_VARIANT_FOR_OVERLOADED_FUNCTION;3
HAVE_MALLOC_H;1
lint;35
mode_t;1
HAVE_MEMALIGN;4
TEST_MR;1
UNIV_FORMAT_MAX;1
DEC_MULTINATIONAL_CHAR;1
USE_ISO_8859_1;1
__ia64;4
DONT_USE_RW_LOCKS;3
TRACE_MALLOC;4
DO_DES_ASM;3
__arraycount;1
WANT_OLD_HEAP_VERSION;3
STATIC_ASSERT;1
HAVE_M_PSI_PER_PARTITION;2
BTR_CUR_HASH_ADAPT;2
TEST_DO_NOT_INSERT_INTO_THE_HASH_TABLE;1
stpcpy;1
FAST_ROTATE;1
_BSDI_VERSION;2
__IBMCPP__;1
HAVE_DLOPEN;26
