feature;sd
xmlUCSIsCatCc;1
xmlUCSIsMyanmar;1
xmlRelaxNGValidateDoc;1
MAX;1
ESRCH;1
S_IFDIR;1
xmlDumpNotationDecl;1
xmlTextWriterStartElementNS;1
xmlXPathTranslateFunction;1
__SVR4;1
xmlParseEntityRef;1
bottom_error;14
xmlSAX2AttributeDecl;1
xmlNewTextChild;1
xmlUCSIsCJKUnifiedIdeographsExtensionB;1
xmlParseExtParsedEnt;1
xmlValidBuildContentModel;1
xmlIsMainThread;1
xmlTextReaderPreserve;1
LIBXML_LZMA_ENABLED;1
xmlFreeParserInputBuffer;1
xmlUCSIsYiSyllables;1
TRIO_PLATFORM_UNIX;14
xmlUCSIsPrivateUseArea;1
__hpux;1
xmlParseBalancedChunkMemoryRecover;1
namePop;1
xmlXPathFreeContext;1
xmlStrstr;1
RES_USE_INET6;1
xmlSAX2GetColumnNumber;1
DEBUG_STREAMING;4
_LONG_LONG;1
htmlNodeDumpFile;1
xmlDebugDumpDTD;1
xmlUCSIsBuhid;1
xmlNewValidCtxt;1
xmlTextWriterFullEndElement;1
xmlStrsub;1
xmlErrMemory;1
xmlTextReaderLocalName;1
xmlAddChild;1
bottom_schematron;10
xmlNewInputFromFile;1
bottom_c14n;4
bottom_xmlmodule;4
xmlFreeNode;1
PyBytes_Check;1
htmlReadFile;1
bottom_debugXML;28
xmlTextWriterWriteFormatComment;1
xmlUCSIsCatPd;1
xmlUCSIsCatC;1
htmlSAXParseFile;1
__xmlGenericErrorContext;1
htmlSetMetaEncoding;1
xmlUnsetProp;1
xmlNewTextWriterTree;1
xmlHashUpdateEntry;1
HAVE_MALLOC_H;1
xmlGetNsList;1
xmlNanoFTPInit;1
DEBUG_ERROR;18
xmlListFront;1
xmlParseDocument;1
xmlXPathNodeLeading;1
xmlParserInputGrow;1
xmlAutomataNewTransition2;1
xmlSaveFormatFileTo;1
__IBMCPP__;1
USE_IEEE_754;8
xmlSchemaNewDocParserCtxt;1
HAVE_DLOPEN;1
xmlSchemaCompareValuesWhtsp;1
xmlSchemaNewFacet;1
xmlThrDefParserDebugEntities;1
xmlTextReaderSetup;1
xmlSAXParseMemoryWithData;1
HAVE_INTTYPES_H;2
ENXIO;1
xmlUCSIsCatSm;1
xmlUCSIsCatNl;1
xmlDefaultSAXHandlerInit;1
xmlCleanupGlobals;1
__SUNPRO_CC;1
xmlTextWriterSetQuoteChar;1
htmlReadIO;1
xmlIOHTTPRead;1
xmlUCSIsEnclosedAlphanumerics;1
xmlGetProp;1
xmlUCSIsCypriotSyllabary;1
xmlTextReaderGetAttribute;1
xmlPatternMaxDepth;1
TRIO_COMPILER_MSVC;9
xmlXPathRegisterVariable;1
xmlHashScan3;1
bottom_xmlschemastypes;31
xmlTextReaderAttributeCount;1
xmlXPathRegisteredNsCleanup;1
xmlCtxtReadDoc;1
xmlUCSIsOldItalic;1
HAVE_PTHREAD_H;31
TRIO_STRING_PUBLIC;2
xmlXPathCastNodeToNumber;1
__LANGUAGE_C__;1
EIO;1
INT_MAX;1
xmlTextReaderConstName;1
xmlStreamPush;1
xmlTextReaderReadString;1
xmlTextWriterEndDTDElement;1
xmlXPathCmpNodes;1
xmlTextWriterWriteBinHex;1
EINVAL;2
ENOTSOCK;1
xmlTextWriterWriteFormatDTDAttlist;1
xmlDocFormatDump;1
xmlSchemaValidateLengthFacetWhtsp;1
xmlUCSIsBopomofo;1
xmlNewDocNodeEatName;1
xmlNodeSetName;1
xmlXPathNewCString;1
DEBUG_PUSH;94
DBL_DIG;2
NO_LARGEFILE_SOURCE;1
xmlParseNmtoken;1
xmlExpNewCtxt;1
xmlBufferAdd;1
htmlCtxtReset;1
htmlCreateFileParserCtxt;1
xmlTextWriterWriteFormatDTD;1
xmlAutomataNewNegTrans;1
xmlSAXUserParseFile;1
xmlXIncludeProcessNode;1
xmlUCSIsSupplementalArrowsA;1
HAVE_MMAP;16
xmlXPathCastNodeSetToNumber;1
QUALIFIER_SIZE_T_UPPER;6
EBADF;1
xmlSaveFile;1
xmlTextReaderConstBaseUri;1
xmlXPathFunctionLookup;1
xmlFreePropList;1
xmlUCSIsAegeanNumbers;1
xmlTextReaderIsValid;1
HAVE_SRAND;3
xmlListReverse;1
xmlParseBalancedChunkMemory;1
HAVE_STDLIB_H;37
xmlUCSIsCatCf;1
xmlAddAttributeDecl;1
xmlTextReaderConstPrefix;1
xmlStrcasecmp;1
HAVE_SSCANF;1
xmlNewInputStream;1
TRIO_WIDECHAR;13
xmlSaveToFilename;1
isascii;1
xmlDOMWrapCloneNode;1
xmlTextWriterWriteVFormatElementNS;1
xmlSplitQName;1
xmlInitNodeInfoSeq;1
xmlNewCharRef;1
xmlRegExecErrInfo;1
xmlSchematronFreeValidCtxt;1
xmlSAX2ProcessingInstruction;1
xmlFreeTextWriter;1
__XML_THREADS_H__;1
TRIO_COMPILER_GCC;4
ENOTSUP;1
xmlXPtrBuildNodeList;1
xmlRelaxNGSetParserStructuredErrors;1
xmlDictLookup;1
xmlClearNodeInfoSeq;1
xmlParseMemory;1
FORMAT_USER_DEFINED;4
xmlSchemaGetFacetValueAsULong;1
xmlXPtrNewRangeNodePoint;1
_WIN32;65
xmlNanoFTPCleanup;1
xmlMemStrdupLoc;1
xmlXPathRegisterFuncNS;1
PyLong_AS_LONG;1
xmlHashScanFull3;1
xmlSetFeature;1
xmlOutputBufferGetContent;1
ENOTDIR;1
xmlNanoFTPRead;1
xmlTextReaderClose;1
xmlDocCopyNode;1
xmlSAX2GetSystemId;1
HAVE_SIGNAL_H;1
xmlXPathConcatFunction;1
xmlGetFeature;1
xmlHashQLookup3;1
_POSIX_PATH_MAX;1
DBL_MAX_EXP;1
htmlDocContentDumpOutput;1
xmlValidatePopElement;1
xmlXPathNotFunction;1
xmlSchemaValidateSetFilename;1
FLT_RADIX;1
EMSGSIZE;1
xmlUCSIsLatin1Supplement;1
DEBUG_INPUT;9
xmlTextWriterWriteAttributeNS;1
