Class,Methods,Over-exposed methods
anonymous(Listener) in com::aelitis::azureus::ui::swt::shells::main::MainMenu.addCommunityMenu() (Class),1,0
navigationListener in com::aelitis::azureus::util::NavigationHelper (Class),1,0
BetaWizard in org::gudy::azureus2::ui::swt::beta (Class),6,2
ConfigShell in org::gudy::azureus2::ui::swt::views (Class),5,0
anonymous(AzureusCoreRunningListener) in com::aelitis::azureus::ui::swt::views::skin::SBC_LibraryTableView.skinObjectInitialShow() (Class),1,0
ScheduleRule in com::aelitis::azureus::core::speedmanager::SpeedLimitHandler (Class),7,1
TorrentListViewsUtils in com::aelitis::azureus::ui::swt::views::skin (Class),12,0
anonymous(MenuListener) in org::gudy::azureus2::ui::swt::views::ManagerView.initialize() (Class),2,0
anonymous(AERunnable) in com::aelitis::azureus::core::impl::AzureusCoreImpl.requestRestart() (Class),1,0
PEPeerListenerImpl in com::aelitis::azureus::core::peermanager::piecepicker::impl::PiecePickerImpl (Class),5,0
anonymous(ProtocolDecoderAdapter) in com::aelitis::azureus::core::networkmanager::impl::test::PHETester.incoming() (Class),5,0
anonymous(AEThread) in org::gudy::azureus2::ui::common::util::UserAlerts.activityFinished() (Class),1,0
anonymous(MdiEntryDropListener) in com::aelitis::azureus::ui::swt::devices::DeviceManagerUI.addDefaultDropListener() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::wizard::Wizard.setDefaultButton() (Class),1,0
ClientMessageContext in com::aelitis::azureus::core::messenger (Class),16,0
anonymous(AEThread2) in com::aelitis::azureus::core::subs::impl::SubscriptionManagerImpl.lookupAssociations() (Class),1,0
PluginInstaller in org::gudy::azureus2::plugins::installer (Class),10,0
anonymous(Listener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionWizard.populateFooter() (Class),1,0
anonymous(MdiEntryCreationListener) in com::aelitis::azureus::ui::swt::devices::DeviceManagerUI.setupUI() (Class),1,0
anonymous(LinkedHashMap) in com::aelitis::azureus::core::dht::control::impl::DHTControlImpl.<Initializer>() (Class),1,0
ShareResourceFileOrDirImpl in org::gudy::azureus2::pluginsimpl::local::sharing (Class),13,3
anonymous(VirtualSelectorListener) in com::aelitis::azureus::core::networkmanager::impl::test::PHETester.outgoing() (Class),2,0
anonymous(UPnPRootDeviceListener) in com::aelitis::azureus::core::devices::impl::DeviceManagerUPnPImpl.handleDevice() (Class),1,0
anonymous(ParameterChangeAdapter) in org::gudy::azureus2::ui::swt::views::configsections::ConfigSectionSharing.configSectionCreate() (Class),1,0
anonymous(AEThread) in org::gudy::azureus2::core3::ipfilter::impl::IpFilterAutoLoaderImpl.downloadFiltersAsync()::anonymous(ResourceDownloaderAdapter).completed() (Class),1,0
ResourceDownloaderErrorImpl in org::gudy::azureus2::pluginsimpl::local::utils::resourcedownloader (Class),11,0
anonymous(AEThread2) in com::aelitis::azureus::plugins::net::buddy::BuddyPlugin.startup()::anonymous(CryptoManagerKeyListener).keyLockStatusChanged() (Class),1,0
PortItem in org::gudy::azureus2::ui::swt::views::tableitems::peers (Class),3,0
anonymous(MenuItemListener) in com::aelitis::azureus::ui::swt::views::skin::sidebar::SideBar.fillMenu() (Class),1,0
RSSItem in org::gudy::azureus2::plugins::utils::xml::rss (Class),6,0
anonymous(Runnable) in com::aelitis::azureus::plugins::startstoprules::defaultplugin::StartStopRulesDefaultPlugin.initialize() (Class),1,0
anonymous(AEThread2) in com::aelitis::azureus::ui::swt::utils::TorrentUIUtilsV3.handleDMAdded() (Class),1,0
ShellFader in org::gudy::azureus2::ui::swt::shells (Class),0,0
ColumnTC_Info in org::gudy::azureus2::ui::swt::views::columnsetup (Class),3,0
anonymous(TimerEventPerformer) in com::aelitis::azureus::core::networkmanager::impl::ProtocolDecoder.<Initializer>() (Class),1,0
anonymous(SEPasswordListener) in org::gudy::azureus2::pluginsimpl::local::utils::security::SESecurityManagerImpl.addPasswordListener() (Class),3,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::shells::MessageBoxShell.createLinkLabel() (Class),1,0
AzureusPlatformContent in com::aelitis::azureus::core::content::AzureusPlatformContentDirectory (Class),2,0
comp in com::aelitis::azureus::core::vuzefile::VuzeFileImpl (Class),8,0
DateCompletedItem in org::gudy::azureus2::ui::swt::views::tableitems::mytorrents (Class),5,0
anonymous(TimerEventPerformer) in com::aelitis::azureus::core::impl::AzureusCoreImpl.stopSupport() (Class),1,0
PluginParameterImpl in org::gudy::azureus2::ui::swt::config::plugins (Class),2,0
anonymous(SubsMenuItemListener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionMDIEntry.setupMdiEntry() (Class),1,0
pendingRequest in com::aelitis::azureus::core::networkmanager::impl::http::HTTPNetworkConnection (Class),8,6
anonymous(Comparator) in org::gudy::azureus2::ui::swt::views::TorrentInfoView.initialize() (Class),1,0
SwarmAverageSpeed in org::gudy::azureus2::ui::swt::views::tableitems::mytorrents (Class),4,0
anonymous(AEThread2) in com::aelitis::azureus::core::devices::impl::TranscodePipe.setMaxBytesPerSecond() (Class),1,0
anonymous(MenuListener) in org::gudy::azureus2::ui::swt::MenuBuildUtils.addMaintenanceListenerForMenu() (Class),3,0
anonymous(ParameterListener) in com::aelitis::azureus::plugins::net::buddy::tracker::BuddyPluginTracker.BuddyPluginTracker() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::views::TorrentInfoView.dataSourceChanged() (Class),1,0
UIToolBarEnablerBase in org::gudy::azureus2::plugins::ui::toolbar (Class),0,0
anonymous(ControlAdapter) in org::gudy::azureus2::ui::swt::progress::ProgressReporterWindow.createControls() (Class),1,0
AbstractTrackerCell in org::gudy::azureus2::ui::swt::views::tableitems::mytorrents (Class),7,0
TranscodeProvider in com::aelitis::azureus::core::devices (Class),9,1
X509CRLEntryObject in org::bouncycastle::jce::provider (Class),11,3
anonymous(SpeedAdapter) in org::gudy::azureus2::ui::swt::views::utils::CategoryUIUtils.createMenuItems() (Class),2,0
anonymous(TraverseListener) in org::gudy::azureus2::ui::swt::shells::AdvRenameWindow.openInSWT() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::update::FullUpdateWindow.open()::anonymous(BrowserFunction).function() (Class),1,0
ByteBucketST in com::aelitis::azureus::core::networkmanager::impl (Class),11,0
browseLocationImpl in com::aelitis::azureus::core::devices::impl::DeviceImpl (Class),3,0
Main in org::gudy::azureus2::ui::common (Class),9,2
UpdateInstallerListener in org::gudy::azureus2::plugins::update (Class),3,0
JSONArray in org::json::simple (Class),4,0
anonymous(ConfigParameterListener) in org::gudy::azureus2::ui::webplugin::WebPluginAccessController.WebPluginAccessController() (Class),1,0
ExternalIPCheckerServiceSimple in org::gudy::azureus2::core3::ipchecker::extipchecker::impl (Class),4,0
anonymous(LinkedHashMap) in com::aelitis::azureus::core::dht::db::impl::DHTDBImpl.<Initializer>() (Class),1,0
anonymous(ParameterListener) in com::aelitis::azureus::core::networkmanager::impl::tcp::IncomingSocketChannelManager.IncomingSocketChannelManager() (Class),1,0
anonymous(TimerEventPerformer) in com::aelitis::azureus::ui::swt::shells::RemotePairingWindow.testPairing() (Class),1,0
anonymous(Comparator) in org::gudy::azureus2::pluginsimpl::local::disk::DiskManagerChannelImpl.<Initializer>() (Class),1,0
Base32 in org::gudy::azureus2::core3::util (Class),3,0
anonymous(TranscodeProfile) in com::aelitis::azureus::util::InitialisationFunctions.earlyInitialisation()::anonymous(AZ3Functions.provider).getTranscodeTargets()::anonymous(TranscodeTarget).getProfiles() (Class),2,0
anonymous(VirtualChannelSelector.VirtualSelectorListener) in org::gudy::azureus2::core3::tracker::server::impl::tcp::nonblocking::TRNonBlockingServer.newConnectionAccepted() (Class),2,0
anonymous(PEPeerListener) in com::aelitis::azureus::core::peermanager::PeerManager::PeerManagerRegistrationImpl.route() (Class),4,0
anonymous(DHTTransportProgressListener) in com::aelitis::azureus::core::dht::nat::impl::DHTNATPuncherImpl.sendTunnelMessage() (Class),3,0
anonymous(LocationListener) in com::aelitis::azureus::ui::swt::views::skin::SearchResultsTabArea.anotherSearch() (Class),2,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::config::FloatParameter.initialize() (Class),1,0
DistributedDatabaseKey in org::gudy::azureus2::plugins::ddb (Class),2,0
anonymous(DistributedDatabaseProgressListener) in com::aelitis::azureus::plugins::net::netstatus::NetStatusProtocolTester.sendRequest() (Class),3,0
AboutWindow in org::gudy::azureus2::ui::swt::help (Class),5,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::views::table::impl::TableViewSWTImpl.enableSizeSlider()::anonymous(Listener).handleEvent() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::views::ManagerView.initialize()::anonymous(ParameterListener).parameterChanged() (Class),1,0
anonymous(flushListener) in com::aelitis::azureus::core::networkmanager::impl::http::HTTPNetworkConnectionWebSeed.decodeHeader() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::config::StringListParameter.setIndex() (Class),1,0
UPnPWANCommonInterfaceConfig in com::aelitis::net::upnp::services (Class),1,0
TorrentAttributeTrackerClientExtImpl in org::gudy::azureus2::pluginsimpl::local::torrent (Class),2,1
UpDownRatioItem in org::gudy::azureus2::ui::swt::views::tableitems::peers (Class),3,0
anonymous(ParameterListener) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addExitMenuItem() (Class),1,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addDeviceManagerMenuItem() (Class),1,0
Plot3D in org::gudy::azureus2::ui::swt::components::graphics (Class),13,1
anonymous(UIManagerListener) in com::aelitis::azureus::ui::swt::mdi::TabbedMDI.skinObjectInitialShow() (Class),2,0
PeerIdentityDataID in org::gudy::azureus2::core3::peer::util (Class),6,1
anonymous(BuddyPluginBuddyReplyListener) in com::aelitis::azureus::plugins::net::buddy::BuddyPluginBuddy.sendKeepAlive() (Class),2,0
VersionNumberData in com::aelitis::azureus::core::peermanager::utils::BTPeerIDByteDecoderDefinitions (Class),1,0
anonymous(SelectionAdapter) in org::gudy::azureus2::ui::swt::OpenTorrentWindow.createTorrentListArea() (Class),1,0
anonymous(UTTimerEventPerformer) in com::aelitis::azureus::plugins::upnp::UPnPPlugin.initialize() (Class),2,0
UDPTransportHelper in com::aelitis::azureus::core::networkmanager::impl::udp (Class),39,11
anonymous(SWTSkinObjectListener) in com::aelitis::azureus::ui::swt::views::skin::SearchResultsTabArea.skinObjectInitialShow() (Class),1,0
UpdateInstaller in org::gudy::azureus2::plugins::update (Class),9,0
anonymous(passwordDetails) in com::aelitis::azureus::core::security::impl::CryptoManagerImpl.main()::anonymous(CryptoManagerPasswordHandler).getPassword() (Class),2,0
PluginInstallerImpl in org::gudy::azureus2::pluginsimpl::local::installer (Class),19,1
TextWrap in org::gudy::azureus2::ui::console::util (Class),1,0
anonymous(Comparator) in org::gudy::azureus2::core3::util::AEMonSem.check() (Class),1,0
AEWin32AccessException in org::gudy::azureus2::platform::win32::access (Class),1,0
anonymous(SearchResult) in com::aelitis::azureus::core::subs::impl::SubscriptionManagerImpl.searchSubscriptions()::anonymous(AEThread2).run() (Class),1,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::views::configsections::ConfigSectionSecurity.configSectionCreate() (Class),1,0
HashIterator in org::gudy::azureus2::core3::util::LightHashSet (Class),6,2
anonymous(AERunnable) in org::gudy::azureus2::pluginsimpl::local::messaging::GenericMessageConnectionIndirect.send() (Class),1,0
anonymous(SelectionAdapter) in org::gudy::azureus2::ui::swt::views::LoggerView.initialize() (Class),1,0
ColumnTJ_Device in com::aelitis::azureus::ui::swt::devices::columns (Class),4,0
AddressUtils in org::gudy::azureus2::core3::util (Class),15,0
FailedPlugin in org::gudy::azureus2::pluginsimpl::local (Class),4,0
TOTorrentFileImpl in org::gudy::azureus2::core3::torrent::impl (Class),18,10
anonymous(GlobalManagerListener) in org::gudy::azureus2::pluginsimpl::local::download::DownloadManagerImpl.DownloadManagerImpl() (Class),5,0
anonymous(MouseAdapter) in org::gudy::azureus2::ui::swt::help::AboutWindow._show() (Class),2,0
anonymous(TableCellRefreshListener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionManagerUI.createSubsColumns() (Class),1,0
PRUDPPacketHandlerSocks in com::aelitis::net::udp::uc::impl (Class),22,1
anonymous(Listener) in org::gudy::azureus2::ui::systray::SystemTraySWT.fillMenu() (Class),1,0
ColorParameterImpl in org::gudy::azureus2::pluginsimpl::local::ui::config (Class),8,0
LegacyData in com::aelitis::azureus::core::peermanager::messaging::azureus::AZMessageFactory (Class),1,0
anonymous(AEThread) in com::aelitis::azureus::core::proxy::impl::AEProxyImpl.AEProxyImpl() (Class),1,0
MenuItemListener in org::gudy::azureus2::plugins::ui::menus (Class),1,0
anonymous(UserPrompterResultListener) in com::aelitis::azureus::ui::swt::feature::FeatureManagerUIListener.mapLicence()::anonymous(LicenceInstallationListener).failed() (Class),1,0
BERTaggedObjectParser in org::bouncycastle::asn1 (Class),7,1
ShareManagerListener in org::gudy::azureus2::plugins::sharing (Class),5,0
anonymous(AzureusCoreRunningListener) in org::gudy::azureus2::ui::swt::mainwindow::MainStatusBar.initStatusBar()::anonymous(MouseAdapter).mouseDown() (Class),1,0
anonymous(NetworkConnection.ConnectionListener) in org::gudy::azureus2::pluginsimpl::local::messaging::GenericMessageConnectionDirect.connect() (Class),5,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::TextViewerWindow.TextViewerWindow() (Class),1,0
RPReply in org::gudy::azureus2::pluginsimpl::remote (Class),7,1
NetworkAdminSpeedTestScheduledTest in com::aelitis::azureus::core::networkmanager::admin (Class),7,0
ProgressReporterPanel in org::gudy::azureus2::ui::swt::progress (Class),28,0
SpeedItem in org::gudy::azureus2::ui::swt::views::tableitems::pieces (Class),3,0
RIPEMD256 in org::bouncycastle::jce::provider::JDKMessageDigest (Class),2,0
anonymous(Listener) in com::aelitis::azureus::ui::swt::shells::main::DebugMenuHelper.createDebugMenuItem() (Class),1,0
anonymous(NATPMPDeviceAdapter) in com::aelitis::azureus::plugins::upnp::UPnPPlugin.setNATPMPEnableState() (Class),2,0
IncomingRequestCountItem in org::gudy::azureus2::ui::swt::views::tableitems::peers (Class),4,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::pluginsinstaller::IPWFilePanel.show() (Class),1,0
UITextArea in org::gudy::azureus2::plugins::ui::components (Class),5,0
PlatformManagerFactory in org::gudy::azureus2::platform (Class),3,1
anonymous(PEPeerListener) in org::gudy::azureus2::pluginsimpl::local::peers::PeerImpl.addListener() (Class),5,0
PEPeerManager in org::gudy::azureus2::core3::peer (Class),95,3
UIPropertyChangeListener in org::gudy::azureus2::plugins::ui::components (Class),1,0
serviceMapping in com::aelitis::azureus::plugins::upnp::UPnPPluginService (Class),13,4
proxyStateV5MethodsReply in com::aelitis::azureus::core::proxy::socks::impl::AESocksProxyConnectionImpl (Class),2,1
PeerData in com::aelitis::azureus::core::networkmanager::impl::MultiPeerUploader (Class),1,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::minibar::MiniBar.buildMenu() (Class),1,0
ConfigSectionFileTorrents in org::gudy::azureus2::ui::swt::views::configsections (Class),7,0
MonitorImpl in org::gudy::azureus2::pluginsimpl::local::utils (Class),5,0
anonymous(Listener) in com::aelitis::azureus::ui::swt::shells::main::MainMenu.addCommunityMenu() (Class),1,0
anonymous(DMTask) in org::gudy::azureus2::ui::swt::TorrentUtil.fillTorrentMenu() (Class),1,0
SelectableSpeedMenu in org::gudy::azureus2::ui::swt::mainwindow (Class),9,0
anonymous(AERunnable) in com::aelitis::azureus::core::content::RelatedContentManager.RelatedContentManager() (Class),1,0
RC2Parameters in org::bouncycastle::crypto::params (Class),4,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::views::configsections::ConfigSectionIPFilter.configSectionCreate() (Class),1,0
anonymous(NonDaemonTask) in org::gudy::azureus2::core3::download::impl::DownloadManagerController.stopIt() (Class),2,0
CacheView in org::gudy::azureus2::ui::swt::views::stats (Class),14,1
downloadListener in com::aelitis::azureus::core::subs::impl::SubscriptionManagerImpl (Class),5,1
DownloadListener in com::aelitis::azureus::plugins::magnet::MagnetPluginMDDownloader (Class),3,0
anonymous(TCPConnectionManager.ConnectListener) in com::aelitis::azureus::core::networkmanager::impl::tcp::TCPTransportImpl.connectOutbound() (Class),3,0
SkinProperties in com::aelitis::azureus::ui::skin (Class),16,0
TrackerException in org::gudy::azureus2::plugins::tracker (Class),2,0
anonymous(AEThread2) in org::gudy::azureus2::plugins::ui::tables::TableCellRefresher.TableCellRefresher() (Class),1,0
ExternalIPCheckerImpl in org::gudy::azureus2::core3::ipchecker::extipchecker::impl (Class),3,0
anonymous(VirtualChannelSelector.VirtualSelectorListener) in org::gudy::azureus2::core3::tracker::server::impl::tcp::nonblocking::TRNonBlockingServer.readyToWrite() (Class),2,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::OpenTorrentWindow.openWindow() (Class),1,0
SimpleXMLParserDocumentNodeImpl in org::gudy::azureus2::pluginsimpl::local::utils::xml::simpleparser (Class),13,7
RestoreDefaultsListener in org::gudy::azureus2::ui::swt::views::configsections::ConfigSectionTransferAutoSpeedBeta (Class),1,0
