Class,Methods,Over-exposed methods
MergeTest in org::hibernate::ejb::test::emops (Class),7,0
WhenClause in org::hibernate::ejb::criteria::expression::SearchedCaseExpression (Class),6,0
KnownClient in org::hibernate::test::annotations::manytomany (Class),7,4
InitializeableNode in org::hibernate::hql::internal::ast::tree (Class),1,0
Child in org::hibernate::metamodel::source::annotations::xml::mocker::DefaultConfigurationHelperTest (Class),0,0
B in org::hibernate::metamodel::source::annotations::util::EntityHierarchyTest.testNoIdAnnotation() (Class),0,0
InjectionAction in org::hibernate::build::gradle::inject (Class),8,0
TransactionalEhcacheNaturalIdRegionAccessStrategy in org::hibernate::cache::ehcache::internal::strategy (Class),12,0
Info in org::hibernate::test::immutable (Class),8,1
LiteralProcessor in org::hibernate::hql::internal::ast::util (Class),16,0
ParamLocationRecognizer in org::hibernate::engine::query::spi (Class),11,3
EhcacheDataRegion in org::hibernate::cache::ehcache::internal::regions (Class),12,0
ForUpdateFragment in org::hibernate::sql (Class),6,0
EJB3PostLoadEventListener in org::hibernate::ejb::event (Class),4,1
SubclassPropertiesAuditedTest in org::hibernate::envers::test::integration::interfaces::hbm::propertiesAudited::subclass (Class),1,0
Vehicule in org::hibernate::test::annotations::various (Class),11,1
BidirectionalReference in org::hibernate::envers::test::integration::reference (Class),6,0
Node in org::hibernate::test::cascade::circle (Class),19,8
ProductAttribute in org::hibernate::ejb::test::metagen::mappedsuperclass::idclass (Class),5,0
Ejb3DiscriminatorColumn in org::hibernate::cfg (Class),7,2
Generation in org::hibernate::test::annotations::indexcoll (Class),5,2
IdClassXmlTest in org::hibernate::test::annotations::idclass::xml (Class),3,0
CollectionCacheEntry in org::hibernate::cache::spi::entry (Class),5,1
HqlParserTest in org::hibernate::test::hql (Class),53,0
TupleCriteriaTest in org::hibernate::ejb::criteria::tuple (Class),2,0
Dependent in org::hibernate::test::annotations::derivedidentities::e1::a (Class),6,2
UnidirectionalWithNulls in org::hibernate::envers::test::integration::onetoone::unidirectional (Class),5,0
Item in org::hibernate::test::annotations::derivedidentities::e1::b::specjmapid (Class),17,2
anonymous(Comparator) in org::hibernate::envers::test::EnversRunner::TestClassCustomRunnerForParameters.sortMethods() (Class),2,0
GeneralDataRegion in org::hibernate::cache::spi (Class),4,0
PassThroughTransformer in org::hibernate::type::descriptor::java::UUIDTypeDescriptor (Class),4,1
TransactionalDataRegion in org::hibernate::cache::spi (Class),2,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMapEntryList() (Class),1,0
DiscriminatorTest in org::hibernate::test::discriminator (Class),6,0
A in org::hibernate::metamodel::source::annotations::entity::TableNameTest (Class),0,0
OuterJoinLoader in org::hibernate::loader (Class),15,0
StringTools in org::hibernate::envers::tools (Class),3,0
MainEntity in org::hibernate::metamodel::source::annotations::entity::EmbeddableBindingTest (Class),0,0
Address in org::hibernate::test::typedonetoone (Class),13,3
BigBed in org::hibernate::test::annotations::access (Class),1,1
anonymous(TemplatedViolatedConstraintNameExtracter) in org::hibernate::dialect::Oracle9Dialect.<Initializer>() (Class),1,0
Translation in org::hibernate::ejb::test::callbacks (Class),5,2
Join in org::hibernate::mapping (Class),36,2
B4 in org::hibernate::ejb::test::emops::cascade (Class),5,1
anonymous(Callable) in org::hibernate::test::cache::infinispan::functional::cluster::NaturalIdInvalidationTestCase.deleteCitizenWithCriteria() (Class),1,0
Country in org::hibernate::envers::test::integration::accesstype (Class),7,1
Horse in org::hibernate::test::annotations::access::jpa (Class),2,0
GenericsTest in org::hibernate::test::annotations::generics (Class),3,0
A in org::hibernate::test::annotations::cid (Class),3,2
HasChangedChildReferencing in org::hibernate::envers::test::integration::modifiedflags (Class),3,0
Cable in org::hibernate::ejb::test::ejb3configuration::id (Class),5,1
Person in org::hibernate::envers::test::integration::entityNames::auditedEntity (Class),8,1
Music in org::hibernate::test::annotations::inheritance::singletable (Class),6,0
BorlandEnterpriseServerJtaPlatform in org::hibernate::service::jta::platform::internal (Class),4,1
RevisionInfoConfigurationResult in org::hibernate::envers::configuration (Class),13,7
SecureDocument in org::hibernate::test::mixed (Class),5,3
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMapValueList() (Class),1,0
DDLWithoutCallbackTest in org::hibernate::test::annotations::beanvalidation (Class),7,0
PersistenceUtilHelperTest in org::hibernate::ejb::test::util (Class),7,0
ParentNotIngEntity in org::hibernate::envers::test::integration::inheritance::joined::childrelation (Class),9,1
CachingRegionFactory in org::hibernate::testing::cache (Class),13,0
Customer in org::hibernate::test::filter::hql (Class),4,0
ManagedDevice in org::hibernate::test::annotations::onetoone::hhh4851 (Class),9,1
ServiceRegistryBuilder in org::hibernate::service (Class),13,0
SetRefIngMulIdEntity in org::hibernate::envers::test::entities::onetomany::ids (Class),15,0
CaseNode in org::hibernate::hql::internal::ast::tree (Class),3,0
GlobalAnnotations in org::hibernate::metamodel::source::annotations::xml::mocker (Class),32,1
JaxbAssociationOverrideProxy in org::hibernate::metamodel::source::annotations::xml::mocker::AnnotationMocker (Class),10,0
Query in org::hibernate (Class),77,2
MapComponent in org::hibernate::test::legacy::Fum (Class),8,3
ResultSetIdentifierConsumer in org::hibernate::id (Class),1,0
NaturalIdentifier in org::hibernate::criterion (Class),6,1
SimpleAdd in org::hibernate::collection::internal::PersistentSet (Class),4,0
Dom4jProxy in org::hibernate::proxy::dom4j (Class),130,0
SybaseASE15Dialect in org::hibernate::dialect (Class),10,0
ReadWriteEntityRegionAccessStrategy in org::hibernate::testing::cache (Class),9,0
TernaryMap in org::hibernate::envers::test::integration::manytomany::ternary (Class),5,0
AbstractCheckActivity in org::hibernate::envers::test::integration::inheritance::mixed::entities (Class),4,0
Customer in org::hibernate::test::onetoone::link (Class),5,1
Course5 in org::hibernate::test::annotations::access::jpa (Class),6,0
ConventionImpl in org::hibernate::build::gradle::testing::database::MatrixDotGradleProfile (Class),4,0
NamingStrategyTest in org::hibernate::test::annotations::namingstrategy (Class),6,0
ColumnRelationalState in org::hibernate::metamodel::relational::state (Class),14,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMultiSelectNewMapUsingAliasesWithFetchJoinList() (Class),1,0
DualNodeTestCase in org::hibernate::test::cache::infinispan::functional::cluster (Class),17,6
anonymous(AnnotationValueChecker) in org::hibernate::metamodel::source::annotations::xml::mocker::PersistenceMetadataMockerTest.testPersistenceMetadata() (Class),1,0
Group in org::hibernate::test::manytomany (Class),11,1
ReferencedEntity in org::hibernate::envers::test::integration::inheritance::tableperclass::childrelation (Class),9,2
DoesRepeatableReadCauseReadersToBlockWritersCheck in org::hibernate::testing::DialectChecks (Class),1,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinFetchedLazyManyToOneUsingProjectionList() (Class),1,0
CustomType in org::hibernate::type (Class),33,0
Event in org::hibernate::tutorial::envers (Class),9,2
RootReturnBuilder in org::hibernate::internal::SQLQueryImpl (Class),7,0
Listener in org::hibernate::test::event::collection::CollectionListeners (Class),1,0
CriteriaSpecification in org::hibernate::criterion (Class),1,0
ScalarCollectionCriteriaInfoProvider in org::hibernate::loader::criteria (Class),5,1
ExplicitHibernateTypeSource in org::hibernate::metamodel::source::binder (Class),2,2
PrimitiveByteArrayTypeDescriptor in org::hibernate::type::descriptor::java (Class),8,1
SerializationException in org::hibernate::type (Class),1,0
Component in org::hibernate::test::annotations::tableperclass (Class),6,0
EntityKey in org::hibernate::engine::spi (Class),11,1
MapLazyInitializer in org::hibernate::proxy::map (Class),3,1
ExtendedRevisionEntity in org::hibernate::envers::test::entities::reventity::trackmodifiedentities (Class),2,0
ConcurrentWriteTest in org::hibernate::test::cache::infinispan::functional (Class),22,2
BasicCollectionJoinWalker in org::hibernate::loader::collection (Class),4,0
ChildReferencing in org::hibernate::envers::test::integration::inheritance::joined::childrelation (Class),6,0
BasicSet in org::hibernate::envers::test::integration::manytomany (Class),7,0
anonymous(Operation) in org::hibernate::ejb::criteria::expression::BinaryArithmeticOperation::Operation (Class),1,0
CountryAttitude in org::hibernate::test::annotations::collectionelement (Class),8,1
SimpleEntityWithAssociation in org::hibernate::test::hql (Class),16,4
AssociationInitCallbackImpl in org::hibernate::loader::entity::EntityJoinWalker (Class),7,1
Dependent in org::hibernate::test::annotations::derivedidentities::e2::a (Class),1,1
DomainAdmin in org::hibernate::test::annotations::idclass (Class),7,1
MappingsImpl in org::hibernate::cfg::Configuration (Class),104,6
BasicPropertyAccessor in org::hibernate::property (Class),10,0
DatabaseMetadata in org::hibernate::tool::hbm2ddl (Class),9,0
CollectionPropertyNames in org::hibernate::persister::collection (Class),1,0
Store in org::hibernate::test::annotations::manytomany (Class),11,6
ChildWithBidirectionalManyToMany in org::hibernate::test::event::collection::association::bidirectional::manytomany (Class),6,0
UseIdentifierRollbackTest in org::hibernate::test::id (Class),3,0
CollectionProperties in org::hibernate::hql::internal (Class),5,0
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinedLazyOneToManyMultiAndNullListCriteria() (Class),1,0
AuditReaderImplementor in org::hibernate::envers::reader (Class),3,0
Recorder in org::hibernate::test::annotations::beanvalidation::Tv (Class),0,0
A in org::hibernate::ejb::test::emops::cascade (Class),13,2
anonymous(Binder) in org::hibernate::persister::entity::AbstractEntityPersister.insert() (Class),2,0
IndexBuilder in org::hibernate::metamodel::source::annotations::xml::mocker (Class),30,0
anonymous(ResultChecker) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testMapKeyList() (Class),1,0
ProxyInterfaceEntity in org::hibernate::metamodel::source::annotations::entity::ProxyBindingTest (Class),0,0
Employer in org::hibernate::test::nonflushedchanges (Class),7,3
ParentWithBidirectionalOneToManySubclass in org::hibernate::test::event::collection::association::bidirectional::onetomany (Class),2,0
IntegratorService in org::hibernate::integrator::spi (Class),1,0
ThreeEntityQueryGenerator in org::hibernate::envers::entities::mapper::relation::query (Class),2,0
CastTest in org::hibernate::ejb::criteria::basic (Class),2,0
LoadListenerExample in <Default Package> (Class),1,0
CriteriaQueryCachePutResultTransformerTest in org::hibernate::test::querycache (Class),2,0
Dates in org::hibernate::envers::test::integration::data (Class),4,0
C2 in org::hibernate::ejb::test::emops::cascade (Class),5,1
ChildHierarchy1 in org::hibernate::test::annotations::genericsinheritance (Class),0,0
CustomStrategyTest in org::hibernate::test::id::uuid::strategy (Class),2,0
ValidationException in org::hibernate::metamodel (Class),2,0
Reptile in org::hibernate::test::hql (Class),2,0
AuxiliaryDatabaseObject in org::hibernate::metamodel::relational (Class),1,0
OuterJoinCriteriaTest in org::hibernate::test::criteria (Class),12,0
anonymous(ConfigurationService.Converter) in org::hibernate::testing::junit4::BaseCoreFunctionalTestCase.buildSessionFactory() (Class),1,0
HibernateService in org::hibernate::jmx (Class),31,4
GoofyProvider in org::hibernate::ejb::test::ejb3configuration::PersisterClassProviderTest (Class),97,1
SQLServerCustomSQLTest in org::hibernate::test::sql::hand::custom::sqlserver (Class),1,0
Account in org::hibernate::ejb::test::hibernateFilters (Class),6,0
ManagedObject in org::hibernate::test::propertyref::cachedcollections (Class),13,1
ScalePrecisionEntity in org::hibernate::envers::test::integration::basic (Class),10,1
FixedLeg in org::hibernate::test::annotations::embedded (Class),4,2
CacheModeHelper in org::hibernate::ejb::util (Class),5,0
NoCustomSQLEntity in org::hibernate::metamodel::source::annotations::entity::CustomSQLBindingTest (Class),0,0
JBossAppServerJtaPlatform in org::hibernate::service::jta::platform::internal (Class),4,1
TransactionProtectionWrapper in org::hibernate::context::internal::ThreadLocalSessionContext (Class),5,0
PersonId in org::hibernate::test::annotations::derivedidentities::e5::a (Class),2,0
HibernateStatsImpl in org::hibernate::cache::ehcache::management::impl (Class),27,1
MapKeyHelpers in org::hibernate::ejb::criteria::path (Class),1,0
CarImpl in org::hibernate::metamodel::source::annotations::entity::EmbeddableBindingTest (Class),1,0
Down in org::hibernate::test::legacy (Class),3,1
ParentEntity in org::hibernate::envers::test::integration::inheritance::joined (Class),9,2
ClobTypeDescriptor in org::hibernate::type::descriptor::sql (Class),6,0
SetRefEdEntity in org::hibernate::envers::test::integration::interfaces::relation (Class),10,1
anonymous(CriteriaExecutor) in org::hibernate::test::querycache::AbstractQueryCacheResultTransformerTest.testEntityWithJoinFetchedLazyManyToOneList() (Class),1,0
PersisterTest in org::hibernate::test::annotations::persister (Class),4,0
CollectionRefEdEntity in org::hibernate::envers::test::entities::onetomany (Class),13,0
ConnectionManagementTestCase in org::hibernate::test::connections (Class),16,3
Contract in org::hibernate::test::immutable::entitywithmutablecollection (Class),26,7
JarProtocolVisitor in org::hibernate::ejb::packaging (Class),5,0
AbstractNode in org::hibernate::ejb::criteria (Class),2,0
PositionSubstringFunction in org::hibernate::dialect::function (Class),5,0
OneToManyMocker in org::hibernate::metamodel::source::annotations::xml::mocker (Class),6,0
anonymous(BasicExtractor) in org::hibernate::type::descriptor::sql::TimeTypeDescriptor.getExtractor() (Class),1,0
InsertedDataTest in org::hibernate::test::cache (Class),10,0
